Time,Surge Speed,Sway Speed,Yaw Rate,Heading,x,y,Rudder Angle,Wind Direction,Wind Speed
0.0,5.410461043047246,-2.34958908080456e-12,-2.87769887068825e-14,-5.409006575973763e-13,885.5406449571822,-1.802854399102216e-07,0.0,3.141592653589793,0
1.0,5.410463904067723,-2.3761168589530402e-12,-3.188920165139706e-14,-5.409006575973763e-13,890.9511547515036,-1.8148624292280147e-07,0.0,3.141592653589793,0
2.0,5.4104667650881995,2.347401284228e-13,6.444599174168195e-14,-5.409006575973763e-13,896.3616672649122,-1.8268082158101606e-07,0.0,3.141592653589793,0
3.0,5.410469149271921,-2.7643876238692e-13,5.34425634724837e-14,-5.240252676230739e-13,901.7721825605431,-1.8383268240995676e-07,0.0,3.141592653589793,0
4.0,5.410472010292397,2.2056847204392e-13,1.7814284786897456e-14,-5.240252676230739e-13,907.182700449476,-1.8504962895349308e-07,0.0,3.141592653589793,0
5.0,5.410474394476118,1.37205814364668e-12,2.418735455055475e-15,-5.240252676230739e-13,912.5932209923099,-1.8625036091179936e-07,0.0,3.141592653589793,0
6.0,5.410476862807548,-4.2155132020848e-13,-3.7663623481620306e-14,-4.89386309254769e-13,918.0037440636595,-1.8766685627724655e-07,0.0,3.141592653589793,0
7.0,5.410479639680316,-1.44219805593948e-12,-1.6882278966332486e-14,-4.89386309254769e-13,923.4142695995383,-1.8856547967516235e-07,0.0,3.141592653589793,0
8.0,5.410482023864089,2.6402190947423198e-12,6.497308117578424e-14,-4.707345624410664e-13,928.8247975970783,-1.8974105842062272e-07,0.0,3.141592653589793,0
9.0,5.410484408047811,-5.999835979440799e-13,3.984295794094389e-15,-4.89386309254769e-13,934.2353279325245,-1.908906597236637e-07,0.0,3.141592653589793,0
10.0,5.410486708083876,2.8174105335499203e-12,-9.226915801234956e-14,-4.707345624410664e-13,939.6458606681938,-1.9212184554362466e-07,0.0,3.141592653589793,0
11.0,5.410488699578499,1.9434959693968e-12,-2.657641940832632e-14,-4.707345624410664e-13,945.0563957400739,-1.9323927347159042e-07,0.0,3.141592653589793,0
12.0,5.410491083762272,-9.925385238812401e-13,7.017270790568401e-14,-4.707345624410664e-13,950.4669330177745,-1.941799467886085e-07,0.0,3.141592653589793,0
13.0,5.410493467945994,-7.367564217706001e-13,3.094759651994612e-14,-4.5297099404706387e-13,955.8774725071942,-1.953248869313029e-07,0.0,3.141592653589793,0
14.0,5.410495375292961,9.8919479735888e-13,-4.671751897634088e-14,-4.707345624410664e-13,961.2880141380872,-1.9655968230836152e-07,0.0,3.141592653589793,0
15.0,5.410497282639928,-1.75651498536892e-12,3.613616949791659e-14,-4.89386309254769e-13,966.6985579146258,-1.9764101466535067e-07,0.0,3.141592653589793,0
16.0,5.410499666823701,7.9317529461744e-13,-1.9087211588018655e-14,-4.89386309254769e-13,972.1091037728745,-1.987924349577952e-07,0.0,3.141592653589793,0
17.0,5.4105015741706675,6.318600297828e-13,-3.5880769650708094e-14,-4.707345624410664e-13,977.5196517111599,-2.0002717349143495e-07,0.0,3.141592653589793,0
18.0,5.410503481517634,-1.48961106697788e-12,4.9433251292444065e-14,-4.707345624410664e-13,982.9302016019678,-2.0092298314011714e-07,0.0,3.141592653589793,0
19.0,5.410505388864653,-8.358404762576399e-13,3.4398985115764906e-14,-4.707345624410664e-13,988.3407534457383,-2.0178457305064512e-07,0.0,3.141592653589793,0
20.0,5.41050729621162,8.83475516182e-14,7.231102712758573e-14,-4.707345624410664e-13,993.75130717855,-2.0300937819683895e-07,0.0,3.141592653589793,0
21.0,5.410509203558587,1.1417262498488e-12,8.209039781471863e-14,-4.707345624410664e-13,999.1618628639033,-2.041270761310443e-07,0.0,3.141592653589793,0
22.0,5.410511110905605,-3.135397794564e-14,6.31608476357968e-14,-4.707345624410664e-13,1004.5724203112394,-2.053447332173164e-07,0.0,3.141592653589793,0
23.0,5.410513018252573,2.02880020921088e-12,1.4205234781981849e-14,-4.707345624410664e-13,1009.9829795832295,-2.0653973820117244e-07,0.0,3.141592653589793,0
24.0,5.410514448762836,-1.00951839115624e-12,-5.196659670171383e-14,-4.707345624410664e-13,1015.3935406167337,-2.0769067532455665e-07,0.0,3.141592653589793,0
25.0,5.410516356109802,-1.999065850166e-12,4.250313060919191e-14,-4.5297099404706387e-13,1020.8041034117457,-2.085507446736301e-07,0.0,3.141592653589793,0
26.0,5.410517982964564,-1.74709115838824e-12,-3.9713803576296306e-14,-4.5297099404706387e-13,1026.2146679035604,-2.0974754022518027e-07,0.0,3.141592653589793,0
27.0,5.410519693967034,-3.96187315733468e-12,8.300087790784233e-14,-4.5297099404706387e-13,1031.6252340298424,-2.1094166413604398e-07,0.0,3.141592653589793,0
28.0,5.4105211244772455,1.3678719533410399e-12,2.690134153740593e-15,-4.707345624410664e-13,1037.0358017892945,-2.1150877671516355e-07,0.0,3.141592653589793,0
29.0,5.4105230318242645,-6.024783323888e-13,-9.33023929295302e-15,-4.707345624410664e-13,1042.446371181558,-2.1212946421655943e-07,0.0,3.141592653589793,0
30.0,5.4105246025806055,8.82564125071818e-07,-6.37576106136387e-12,-5.586642259913788e-13,1047.8569420808526,-1.9295393371976388e-07,0.000349065835568908,3.141592653589793,0
31.0,5.4109403481248926,0.008439785138197731,-3.6066928847755024e-06,-9.467728068202064e-07,1053.2677571511297,0.002983179964715532,0.17323932226917757,3.141592653589793,0
32.0,5.410522919627372,0.019220849328666575,-2.158481712430326e-05,-1.2615970899965134e-05,1058.6785419888895,0.017631178979172546,0.1745329201221466,3.141592653589793,0
