Time,Surge Speed,Sway Speed,Yaw Rate,Heading,x,y,Rudder Angle,Wind Direction,Wind Speed
0.0,5.410436724373173,8.218255761099999e-14,1.6734798644538964e-15,-6.45705711121991e-13,842.2566723994356,-1.7638286919918755e-07,0.0,3.141592653589793,0
1.0,5.4104399780827475,-1.91601471044984e-12,-1.0236937839364075e-14,-6.45705711121991e-13,847.6671579537682,-1.7756174486294185e-07,0.0,3.141592653589793,0
2.0,5.4104430354477735,-3.581641696262e-13,2.5989697891447564e-14,-6.45705711121991e-13,853.0776468035039,-1.787191621360762e-07,0.0,3.141592653589793,0
3.0,5.410446261108111,-1.40603093992984e-12,-3.831579484544885e-14,-6.45705711121991e-13,858.4881387549485,-1.795013986338745e-07,0.0,3.141592653589793,0
4.0,5.410449150177823,-2.9625034961995202e-12,1.919105867851232e-14,-6.45705711121991e-13,863.8986339373984,-1.8047698802092782e-07,0.0,3.141592653589793,0
5.0,5.410452459985818,-1.5486683533342e-12,2.8402324694121054e-14,-6.45705711121991e-13,869.3091320932593,-1.8162803883114975e-07,0.0,3.141592653589793,0
6.0,5.410455321006294,6.649054635893601e-13,9.853285380954853e-14,-6.279421427279885e-13,874.7196332242266,-1.8285184921751352e-07,0.0,3.141592653589793,0
7.0,5.410458182026771,-2.6481800384757203e-12,-5.564691431775254e-16,-6.279421427279885e-13,880.1301373311494,-1.8403255808152608e-07,0.0,3.141592653589793,0
8.0,5.410461043047246,-2.200401354837e-12,4.668523038517899e-14,-6.279421427279885e-13,885.5406443483214,-1.8515315503009333e-07,0.0,3.141592653589793,0
9.0,5.410463904067723,-3.068588495616e-13,5.2957071052220616e-14,-6.279421427279885e-13,890.9511541483057,-1.864483039071274e-07,0.0,3.141592653589793,0
10.0,5.4104667650881995,2.3200375808794803e-12,5.201924746748232e-14,-6.110667527536862e-13,896.3616666675058,-1.8762449371934053e-07,0.0,3.141592653589793,0
11.0,5.410469149271921,-3.233214819779e-12,7.419191028481829e-14,-5.933031843596837e-13,901.7721819707153,-1.8875142870911077e-07,0.0,3.141592653589793,0
