Time,Surge Speed,Sway Speed,Yaw Rate,Heading,x,y,Rudder Angle,Wind Direction,Wind Speed
0.0,5.4106493935620215,0.0008702635512280093,-2.0377129176804722e-05,-0.01903617864146412,795.9206007248056,-9.86038751268579,0.0,3.141592653589793,0
1.0,5.410653208255956,0.0008522874044056223,-1.9956297311344872e-05,-0.01905637201579058,801.3303347525801,-9.96255898856252,0.0,3.141592653589793,0
2.0,5.410657022949941,0.0008346827693700531,-1.9544160322233396e-05,-0.01907614804804947,806.7400702925555,-10.064856263823543,0.0,3.141592653589793,0
3.0,5.41066080959469,0.0008174418634213483,-1.9140534812538517e-05,-0.019095516599283435,812.1498071495921,-10.167276696681498,0.0,3.141592653589793,0
4.0,5.410664175501157,0.0008005573044648968,-1.8745247229271375e-05,-0.019114486982709344,817.5595451322511,-10.269817791556406,0.0,3.141592653589793,0
5.0,5.410667036521633,0.000784021614534725,-1.8358125410434752e-05,-0.019133065224562706,822.9692842422515,-10.372477013648364,0.0,3.141592653589793,0
6.0,5.410670374378813,0.0007678276169748341,-1.7978999655017516e-05,-0.019151260857188213,828.379024286433,-10.475251937658669,0.0,3.141592653589793,0
7.0,5.41067323539934,0.0007519682926321819,-1.760770464898263e-05,-0.0191690817694381,833.7887652024813,-10.578140179447928,0.0,3.141592653589793,0
8.0,5.410676096419817,0.000736436519634405,-1.724407775327746e-05,-0.019186533987516796,839.198506797073,-10.681139367207692,0.0,3.141592653589793,0
9.0,5.410678480603538,0.0007212258095449112,-1.6887964567801475e-05,-0.019203627920321154,844.6082490703166,-10.78424726027906,0.0,3.141592653589793,0
10.0,5.410681257476358,0.000706329328105418,-1.6539204379490618e-05,-0.019220368388819686,850.0179918972248,-10.88746156060975,0.0,3.141592653589793,0
11.0,5.410683361167874,0.0006917406553588674,-1.619764888720929e-05,-0.01923676514449557,855.427735083461,-10.990780097593444,0.0,3.141592653589793,0
12.0,5.410685633154703,0.000677453367924232,-1.5863148291829937e-05,-0.019252823008335085,860.8374786290556,-11.094200709602063,0.0,3.141592653589793,0
13.0,5.410688017338424,0.0006634612547070615,-1.5535555041211932e-05,-0.019268549430903725,866.2472224711133,-11.19772127405568,0.0,3.141592653589793,0
14.0,5.4106899246854425,0.0006497583134755028,-1.5214730464163407e-05,-0.01928395186276699,871.6569664815476,-11.301339758541431,0.0,3.141592653589793,0
15.0,5.41069183203241,0.00063633839476669,-1.4900530807021597e-05,-0.01929903775454367,877.0667105342061,-11.405054099589563,0.0,3.141592653589793,0
16.0,5.410693262542673,0.0006231957599950182,-1.4592820983073608e-05,-0.019313813241955913,882.476454626184,-11.508862348346085,0.0,3.141592653589793,0
17.0,5.41069516988964,0.0006103246397590741,-1.4291466601102229e-05,-0.019328283036451843,887.8861986320105,-11.612762545222125,0.0,3.141592653589793,0
18.0,5.410696600399905,0.0005977194050405188,-1.3996335730875757e-05,-0.019342454369452255,893.2959425494066,-11.716752790091107,0.0,3.141592653589793,0
19.0,5.410698030910116,0.0005853746219876959,-1.3707302059630646e-05,-0.01935633436284423,898.7056861894138,-11.820831239802587,0.0,3.141592653589793,0
20.0,5.41069946142038,0.000573284846477025,-1.3424235636623341e-05,-0.01936992915238367,904.1154296160051,-11.924996042541366,0.0,3.141592653589793,0
21.0,5.4107005833891515,0.000561444853519463,-1.3147016890050744e-05,-0.019383243668609218,909.5251726361112,-12.029245447284438,0.0,3.141592653589793,0
22.0,5.410701845604102,0.0005498494283978846,-1.2875523466125313e-05,-0.019396283609026455,914.9349153120389,-12.133577677842865,0.0,3.141592653589793,0
23.0,5.410702799277559,0.0005384935549858491,-1.2609637077036423e-05,-0.019409054451996255,920.3446575187338,-12.23799103278266,0.0,3.141592653589793,0
24.0,5.410703752951069,0.0005273722582446413,-1.2349241788959514e-05,-0.019421562442882845,925.7543991918924,-12.34248384223811,0.0,3.141592653589793,0
25.0,5.410704706624578,0.0005164806692788224,-1.2094224075555389e-05,-0.01943381316960302,931.164140329921,-12.447054442608092,0.0,3.141592653589793,0
26.0,5.410705660298036,0.0005058141280555728,-1.1844473834465942e-05,-0.019445811124405132,936.5738808720533,-12.55170126229065,0.0,3.141592653589793,0
27.0,5.410706137134791,0.0004953678786707015,-1.1599881177331393e-05,-0.01945756266222709,941.9836206877344,-12.656422690195015,0.0,3.141592653589793,0
28.0,5.4107070908083,0.0004851374322902381,-1.1360340335267573e-05,-0.019469071070065347,947.3933598410135,-12.761217204232452,0.0,3.141592653589793,0
29.0,5.410707567645055,0.0004751183257600381,-1.1125746395385593e-05,-0.019480342702836495,952.803098205586,-12.866083290157164,0.0,3.141592653589793,0
30.0,5.410710765256156,0.0004823645586726877,-1.0896082719282503e-05,-0.01949138325802835,958.2128358459133,-12.971019040385599,0.006283185060201587,3.141592653589793,0
31.0,5.4111057543773855,0.009435878748597847,-1.4617123430430404e-05,-0.0195032629896561,963.6228915255599,-13.072746892077177,0.1808161034292588,3.141592653589793,0
32.0,5.407434672415724,0.028462446741138136,-3.689323463763855e-05,-0.019527251229569664,969.0321279511337,-13.159463169663425,0.3490658402442925,3.141592653589793,0
33.0,5.400192391766047,0.0399804131463946,-7.908402681868386e-05,-0.019584533813241656,974.4355578491316,-13.229636212807023,0.3490658402442925,3.141592653589793,0
34.0,5.3932944713947775,0.04081153828034623,-0.00012653199305234954,-0.019687810912729198,979.8320318785344,-13.294562056106557,0.3490658402442925,3.141592653589793,0
35.0,5.386557413302395,0.037241376098723834,-0.0001702341285312407,-0.019837105208464934,985.2216665488277,-13.361944972650477,0.3490658402442925,3.141592653589793,0
