Time,Surge Speed,Sway Speed,Yaw Rate,Heading,x,y,Rudder Angle,Wind Direction,Wind Speed
0.0,5.392927279050929,0.022035590893510537,-0.0009482632158323113,-0.11348105967044919,851.6341447563473,-37.173282973608536,0.0,0.7853981633974483,3.60111
1.0,5.39310934654034,0.0226692538987156,-0.000943687494488139,-0.11443312816759832,856.9947979616593,-37.764615003297294,0.0,0.7853981633974483,3.60111
2.0,5.393095826816104,0.022181961148165973,-0.0009420895093012296,-0.11537912619463686,862.3549676246884,-38.36086525551735,0.0,0.7853981633974483,3.60111
3.0,5.3931798903295505,0.021585819344005205,-0.0009469322223380564,-0.11631939516348222,867.7144969093334,-38.962446813821416,0.0,0.7853981633974483,3.60111
4.0,5.393113301480403,0.021483302073170726,-0.0009397867526037103,-0.11726165738176153,873.0734883177548,-39.56923583566474,0.0,0.7853981633974483,3.60111
5.0,5.393208276140579,0.022080591704034848,-0.0009411356535137361,-0.11820464362115146,878.4319101767156,-40.18133425518232,0.0,0.7853981633974483,3.60111
6.0,5.3931566375258795,0.020940903123057887,-0.0009448368698084706,-0.1191471902763146,883.789731835025,-40.798630966757415,0.0,0.7853981633974483,3.60111
7.0,5.393045001628786,0.021172798189819347,-0.000939902298234548,-0.12008773842277431,889.1468815169198,-41.421031961781054,0.0,0.7853981633974483,3.60111
8.0,5.393033164857783,0.020737792801756912,-0.0009398903656640023,-0.1210282076807534,894.5033437108675,-42.04883141786044,0.0,0.7853981633974483,3.60111
9.0,5.393110496558347,0.02038354692618018,-0.0009375234949402224,-0.12196766190669184,899.8591315137518,-42.68241349162763,0.0,0.7853981633974483,3.60111
10.0,5.3931687267398525,0.020648583023349154,-0.000926825183662838,-0.1229012218468224,905.2144612741143,-43.320700175488085,0.0,0.7853981633974483,3.60111
11.0,5.3934892451809935,0.021261732296978798,-0.0009259265121620035,-0.12382652084616552,910.5694113527875,-43.96358590813158,0.0,0.7853981633974483,3.60111
12.0,5.393684159213337,0.021379079716530688,-0.0009216552237321094,-0.124748442979417,915.9240456099986,-44.611211942444484,0.0,0.7853981633974483,3.60111
13.0,5.393618944775981,0.021882329843861705,-0.0009191600427798075,-0.12567185566704708,921.2783084250203,-45.263208081809765,0.0,0.7853981633974483,3.60111
14.0,5.393420300197308,0.02180904413376723,-0.0009175533641075304,-0.1265913738923805,926.631778519895,-45.920073212939116,0.0,0.7853981633974483,3.60111
15.0,5.393479624298399,0.02094529293563068,-0.0009215096669160889,-0.12750922581728563,931.9844903850862,-46.5821290471451,0.0,0.7853981633974483,3.60111
16.0,5.393626097327146,0.021511827034620713,-0.0009141054915208292,-0.12842978624735935,937.3366790993093,-47.24961278129608,0.0,0.7853981633974483,3.60111
17.0,5.393918145809602,0.021384863334287,-0.0009200811618939205,-0.12934784591198145,942.6884580729075,-47.92198289729603,0.0,0.7853981633974483,3.60111
18.0,5.393879493983964,0.02154175599102025,-0.0009150329347260197,-0.13026528323397368,948.0397755152912,-48.59910957186008,0.0,0.7853981633974483,3.60111
19.0,5.393723147629653,0.021616912343046822,-0.0009234765893780876,-0.13118879497050528,953.3904413804155,-49.280974349370524,0.0,0.7853981633974483,3.60111
20.0,5.393451687274941,0.02219905824366608,-0.0009236352634616721,-0.13211078591205272,958.7402202812825,-49.96736082359317,0.0,0.7853981633974483,3.60111
21.0,5.3933260548169075,0.021553985122397465,-0.0009224096463772561,-0.13303408114349136,964.0891465853975,-50.65891725454719,0.0,0.7853981633974483,3.60111
22.0,5.393446021332409,0.02097674027519862,-0.0009205683086562043,-0.13395873501020183,969.4374423419014,-51.35570667117679,0.0,0.7853981633974483,3.60111
23.0,5.393628790052309,0.020761396658958774,-0.0009284503141638332,-0.13488703527870438,974.7851956195019,-52.05808906836708,0.0,0.7853981633974483,3.60111
24.0,5.3934930037765065,0.021049176071991114,-0.0009185102056054131,-0.13580908494836486,980.1322710896428,-52.765142476825446,0.0,0.7853981633974483,3.60111
25.0,5.393537630086119,0.020833002921961816,-0.0009194313760793126,-0.13673092512523066,985.4786666513933,-53.47725296458215,0.0,0.7853981633974483,3.60111
26.0,5.393660990557271,0.020878334625648063,-0.0009245805353309373,-0.13765262242624932,990.824555302423,-54.19394569728503,0.0,0.7853981633974483,3.60111
27.0,5.393704046110542,0.021457539302532497,-0.0009258292916724956,-0.13857712552827817,996.1698750368139,-54.915451202486366,0.0,0.7853981633974483,3.60111
28.0,5.393690582484777,0.021175377622400827,-0.0009314652142004562,-0.1395009387941908,1001.5144439904013,-55.64199924871309,0.0,0.7853981633974483,3.60111
29.0,5.393419486769927,0.021401754224188628,-0.0009215718463939454,-0.14042722127016116,1006.8582897440845,-56.37318068802389,0.0,0.7853981633974483,3.60111
30.0,5.3934366809420204,0.02034356068076877,-0.0009272603167440216,-0.14135218893780443,1012.2012174172934,-57.109916865337894,0.002094395019313289,0.7853981633974483,3.60111
31.0,5.3937934389758935,0.02963442742536029,-0.0009270779932300802,-0.1422794180757876,1017.5442605880405,-57.848276843832195,0.17662731338837104,0.7853981633974483,3.60111
32.0,5.390370508466802,0.04921429187357848,-0.0009533053174993233,-0.14321332468705528,1022.8875830487453,-58.57692962569118,0.35116023175743005,0.7853981633974483,3.60111
33.0,5.37657968853488,0.06384566257329963,-0.000998690162839757,-0.14419037980191263,1028.2248178313416,-59.29079952813508,0.5230238437649886,0.7853981633974483,3.60111
34.0,5.357369086046554,0.06668553700659877,-0.001074168714694184,-0.1452301442623014,1033.5451956896518,-59.99886488795978,0.523598790168763,0.7853981633974483,3.60111
