Time,Surge Speed,Sway Speed,Yaw Rate,Heading,x,y,Rudder Angle,Wind Direction,Wind Speed
0.0,5.405909608255081,0.004254362239626874,-0.00017781483577837212,-0.01236782129853431,546.0131974669765,-2.4635548498845026,0.0,0.7853981633974483,1.02889
1.0,5.405991652224668,0.004403099338999401,-0.0001785539643606306,-0.012545875273638707,551.4188268557086,-2.5265846470721485,0.0,0.7853981633974483,1.02889
2.0,5.406046095761371,0.0047108001903611455,-0.00017650177195560854,-0.012724206728098153,556.8245272945791,-2.590328886408308,0.0,0.7853981633974483,1.02889
3.0,5.406050190947562,0.004766264455754937,-0.00017416682642173225,-0.01289970860543388,562.2302409927962,-2.654805850387845,0.0,0.7853981633974483,1.02889
4.0,5.406061663078703,0.004844846236651914,-0.00017547579602035873,-0.013075907221611338,567.6359565165847,-2.7202419334970074,0.0,0.7853981633974483,1.02889
5.0,5.406056025185407,0.004908459786665609,-0.0001753674073638013,-0.013251509024371444,573.041657776509,-2.7865360688071092,0.0,0.7853981633974483,1.02889
6.0,5.406071901044129,0.0047082874020512745,-0.00017737981568856237,-0.01342802713898461,578.4473552438234,-2.8538608226942586,0.0,0.7853981633974483,1.02889
7.0,5.406075294999781,0.0048295645064282645,-0.00017870767709716743,-0.01360666992909998,583.8530507077669,-2.9222098225074262,0.0,0.7853981633974483,1.02889
8.0,5.406047021385645,0.004583355462347222,-0.00017827960939887359,-0.01378409564494465,589.258706044915,-2.991508587148587,0.0,0.7853981633974483,1.02889
9.0,5.406078857250744,0.004492211821675475,-0.00017942456778495165,-0.013962765662544285,594.6643494149765,-3.0620906006326365,0.0,0.7853981633974483,1.02889
10.0,5.406096752653377,0.004641899554049043,-0.0001781220797805593,-0.014141639091951319,600.0700181134765,-3.133468460505945,0.0,0.7853981633974483,1.02889
11.0,5.406110749214316,0.00464495552208703,-0.00017862795913757047,-0.014319323879826484,605.4756875537623,-3.205704390509368,0.0,0.7853981633974483,1.02889
12.0,5.406111815084719,0.004680822449136041,-0.00018025359724345923,-0.014498354045350048,610.8813500734567,-3.2789447241002634,0.0,0.7853981633974483,1.02889
13.0,5.406090385480357,0.0048877253866146525,-0.00017955366210492906,-0.01467860325733028,616.2869952638368,-3.353014909973055,0.0,0.7853981633974483,1.02889
14.0,5.40609262941795,0.00475240641520954,-0.00018097097756038813,-0.014858187121506994,621.6926050513803,-3.428051868830522,0.0,0.7853981633974483,1.02889
15.0,5.406126344580833,0.0049973153341022905,-0.00017932287643335941,-0.01503827263984192,627.0982272048632,-3.504013028704591,0.0,0.7853981633974483,1.02889
16.0,5.40616715619651,0.004896122950662061,-0.00017848697847085363,-0.01521647102472734,632.5038751972954,-3.580789846737275,0.0,0.7853981633974483,1.02889
17.0,5.406186229666335,0.004724543048320111,-0.00017796854765893695,-0.015394766760221223,637.9095464102272,-3.658668371153631,0.0,0.7853981633974483,1.02889
18.0,5.4062062287604835,0.004828803726108123,-0.00017866099369715616,-0.015573401004069787,643.3152201537025,-3.7376571182437814,0.0,0.7853981633974483,1.02889
19.0,5.406198346929543,0.004877447374345328,-0.00017789330312925828,-0.015751087709382716,648.7208830167378,-3.8174126605627094,0.0,0.7853981633974483,1.02889
20.0,5.406217813088465,0.0048311769805084405,-0.0001811865179607393,-0.015929976916495114,654.1265339179079,-3.8981816594171974,0.0,0.7853981633974483,1.02889
21.0,5.406220197272186,0.004861201917836076,-0.00018018774126709382,-0.01610965205027437,659.5321731067072,-3.9799391506553476,0.0,0.7853981633974483,1.02889
22.0,5.406233801144079,0.00477628890197569,-0.0001793624208349687,-0.0162882322774216,664.9378056314076,-4.062658296471135,0.0,0.7853981633974483,1.02889
23.0,5.4062701529336525,0.00506686151335685,-0.00017788744041943646,-0.016466353088617325,670.3434588236046,-4.146274646206223,0.0,0.7853981633974483,1.02889
24.0,5.406306841313904,0.005142832908898647,-0.00017859939715196424,-0.016644258271243828,675.7491399614129,-4.230679547999053,0.0,0.7853981633974483,1.02889
25.0,5.406299211925984,0.004806718115130809,-0.0001818984045017024,-0.016823668361591437,681.1548139241463,-4.316138656755022,0.0,0.7853981633974483,1.02889
26.0,5.406261401576911,0.004904812812792304,-0.00018090185082709305,-0.017005114761349915,686.560447378589,-4.402771495384336,0.0,0.7853981633974483,1.02889
27.0,5.406261850364429,0.004746402567244937,-0.0001830404097049447,-0.017186142613788924,691.9660389818785,-4.49033067012121,0.0,0.7853981633974483,1.02889
28.0,5.40627862379824,0.0048251210333018855,-0.00018416195320345802,-0.017369858920582182,697.3716327964831,-4.578956587384255,0.0,0.7853981633974483,1.02889
29.0,5.406289422748077,0.004943605021515265,-0.00018529433787887152,-0.017554180587042723,702.7772249921245,-4.668472769531107,0.0,0.7853981633974483,1.02889
30.0,5.406268610226547,0.004966954271791041,-0.0001826571353697568,-0.017737593173105637,708.1827945606083,-4.758871275252808,0.0055850533872628,0.7853981633974483,1.02889
31.0,5.406663487150884,0.014072603659813058,-0.0001873589456354854,-0.017920696121807467,713.5886376066936,-4.846963677865162,0.18011797175631827,0.7853981633974483,1.02889
32.0,5.403020454409574,0.03329521039269247,-0.0002107487037872513,-0.01811640676769244,718.9936469298615,-4.9207525470864155,0.3490658402442925,0.7853981633974483,1.02889
33.0,5.3957433927266125,0.04473560120061398,-0.0002567364495273398,-0.01834836065330059,724.3928173852164,-4.9789270112143456,0.3490658402442925,0.7853981633974483,1.02889
34.0,5.388739193859442,0.04588823438723818,-0.00030191489563800394,-0.018627765971946708,729.7849462678264,-5.032698506949551,0.3490658402442925,0.7853981633974483,1.02889
